id,summer_usage,winter_usage,annual_usage
119446,25150.814169741843,73636.77070099708,136690.61146563405
119449,90646.5636026015,214799.71196021663,429808.071467252
119452,43200.91951622735,80473.35364472707,173666.611750293
119473,23065.177114393435,38160.157271873475,85365.80491589083
119474,358974.5170639174,918403.7564843879,1838730.2085679478
119476,4497.760175108449,16829.95690150579,30482.444021281415
119477,6960.2495647367095,22653.63359983634,40958.3123146179
119491,458795.79298320983,1591981.8358742418,2808035.3571961103
119498,163758.59167253837,428876.6850989738,825683.4058780469
119505,603705.2479142292,576523.7973993687,1682642.5019746362
119512,693330.2713795218,1795932.3941945834,3563144.647989953
119531,27958.65830284809,91117.4369432949,172035.525957215
119532,135972.9781475961,337995.68901383516,680816.8238984684
119543,1412846.7486691365,2528174.1930014864,5750055.71335779
119549,3634970.0491938917,2313264.249133639,8150066.238237847
119561,366072.7818397998,647281.6005993868,1392279.1521506272
119569,644678.9562859199,1792768.5208293796,3568248.0354792876
119584,79976.2985765985,162621.24409223607,341107.09345143137
119586,873303.3412292475,1580150.3760859368,3545771.3112095743
119593,13348.980264937181,41623.596044656595,79046.74669849288
119611,68474.48433818022,125495.87134124832,270001.5873670937
119614,372404.9744534981,780615.8483253628,1645822.5331085161
119616,1773520.5901285498,3063144.8505715583,6910456.45258175
119619,314558.0019703788,413578.7725615556,1024156.3399137283
119623,158793.67635771743,516180.34355887177,926184.5005723605
119627,226944.84732726778,541723.4091301021,1080578.2583942316
119629,333854.43074059946,571366.9162658892,1270695.7517559486
119630,375597.0303446304,579609.9847685891,1328321.071927453
119643,691641.0805283712,1844934.493473471,3611928.4470249107
119650,347027.5933574433,655052.0463380411,1419912.4376055533
119651,16331.535764000362,52154.11528694555,97445.51113549361
119655,513615.6834166381,1200161.0682484733,2451353.496249599
119665,191226.85258929856,279913.4727739228,665533.5022894773
119672,27266.6447499634,79201.97676401219,158337.31423273223
119673,221309.56227211325,446028.24079706345,986936.9357724495
119676,205924.57962340003,634054.4960893767,1242867.6849238402
119677,6419.147012139234,16881.512796008526,32920.28234782057
119678,222111.7340152119,451203.31799629156,928229.2146070891
119682,17009.754556446416,40721.55338735328,80235.34498587438
119697,411611.0312212292,1607326.2325548925,2819182.773783819
119709,49281.83482995964,164659.87918825724,301179.2866683117
119712,30659.705592807702,67129.57360798401,134937.56025543832
119729,313204.2574904174,491091.0096335559,1135806.5036238758
119731,24730.140021212184,69142.23136153795,128226.88693350194
119733,96568.19154059351,325497.6925430901,589088.2052005328
119748,287005.79661396553,594633.8534307532,1235041.4850446847
119760,94152.57542559659,228479.9323339843,445191.6737300495
119763,32417.54369226322,76188.42694970718,150663.57211149653
119766,12349.598453835959,46258.61735903757,79059.4579671466
119787,10358.89766533901,65768.16851468945,106019.63566763689
119789,278680.0137965755,916638.9588338481,1612303.8843192672
119795,123848.5614177686,136582.74314708175,364581.4989894682
119811,2192881.0682082805,3509220.2927232236,7840566.006514523
119813,3096384.4206636595,3023668.829656366,9111127.262139756
119817,290212.04595571116,900166.8377626546,1678140.4229514194
119820,190724.04081272578,443363.4891214761,885668.8271289143
119825,23959.812829701455,52737.15910126784,107940.73758481035
119835,20283.329237123693,35742.72398191002,79089.00004842327
119840,21782.408757950077,28052.28196150814,70095.21640249016
119858,19790.89474711518,27730.75570508562,64282.03136055862
119876,30014.068274703717,92537.51009096373,165857.15577845054
119892,67519.01511882036,125128.57553196409,258614.1531847007
119893,57931.52319537348,151931.5882826479,292604.74341664824
119919,53788.611481058746,108292.0557608085,231016.77329284872
119928,34955.247511389476,97043.07865714074,180121.62004458363
119940,20813.294246536894,77123.75011634802,137733.28015067684
119963,83925.84075266881,158745.99717071952,336955.53413807915
119968,32519.433805360597,84072.43364975724,160792.87961156998
119969,3811.1883230054464,21400.03362568015,35953.57498623378
119975,27443.32038634672,52795.225918790224,107685.89962614252
119994,54051.15241082046,98576.23048564991,215374.65348188917
119997,31883.535753967433,82126.46873612827,156019.01718716003
120000,31785.104540788532,51536.12085147938,114796.1229406682
120005,125289.16123995498,369839.3139642939,712916.0111372669
120009,322665.1741460468,253008.6932456189,828634.5866351423
120011,34808.222258381014,102042.80237234618,191165.7266062617
120012,3977048.1382103865,4117596.4985265746,11114620.410301788
120019,40700.35892331102,57886.79584169908,134030.93264384146
120051,30712.77905161411,76798.00153468178,151633.42656808335
120053,615584.5066770063,1461890.5149395866,3033381.392612338
120054,73027.33007398571,204996.01931970817,382426.4338084245
120062,43212.705448820896,69066.10593246706,156143.38979694125
120077,232411.01333496187,427738.14069708576,917144.1894426208
120078,418491.33361760963,538726.3510137709,1382753.5018424
120094,89428.95535597451,93624.22782931132,254186.6481303476
120112,49044.46881748361,117462.88275649426,225915.70466960347
120116,251208.72462741853,494514.3254182089,1058210.2879731902
120127,995618.6310892544,2334651.879124587,5046321.087582439
120134,7300.541959934777,20975.982191683685,40637.33108015875
120145,273802.3256356762,639647.6157122902,1279249.6041415136
120162,33410.490133286155,113320.04239227888,202504.09296679532
120169,114771.09726215359,229183.78130488054,480110.0499632441
120170,92272.65572876776,92806.60611825211,263151.86104440235
120175,20075.11542493879,52077.9001422543,101502.6101046777
120188,16734.397706478605,40476.3030249313,80587.05154380883
120195,266967.68538958416,550597.8583073446,1165671.4831942334
120204,69088.29556374099,243351.8114604967,434485.74005231576
120207,81193.38397879469,139381.8130895358,306721.5606094892
120232,584813.2835002627,2357290.109467329,4270557.058215292
120236,24383.025901110454,56620.84695942119,115396.4891305994
120241,43650.14589718192,94817.88964625982,196341.65854980715
120259,23747.965231579397,48699.11970486398,100150.33206109138
120260,17763.301165549485,41952.628235995704,84218.82234739847
120280,73013.20194578743,188941.39289253758,361778.585768923
120282,17832.467825360407,40198.75285451988,78601.09873119686
120291,41135.51018092782,76751.46364971889,166264.52739236155
120293,428768.95399744145,750747.9807504322,1689362.0194921056
120306,436314.79918163334,467323.7177695596,1260057.9246726208
120347,4541.61765803043,20525.622086173684,35870.223741375085
120356,5978.538515534582,17885.246961361645,33225.450984212686
120358,705970.711191042,910940.0256063105,2276119.3419539034
120376,12937.066096320403,38770.498582065055,73129.48807815564
120385,44827.94308749061,79838.09742976663,174402.78772177984
120400,18646.073035925183,52121.46442842043,100355.15337005854
120405,112941.42248626532,295615.27396168053,579760.6090940554
120416,17408.227973037654,26513.74441510092,59708.835723770164
120423,86771.67414679358,146967.2067629914,328538.5379273278
120432,106034.79442790797,120577.03055635167,317882.5148454417
120439,22400.24986335348,84943.13642240438,147636.53918250336
120457,172092.27130872483,451078.30327235523,889567.8147807815
120463,60868.61136581419,154046.04111189308,309186.19202053174
120468,128851.30814892412,258310.8860532187,543130.8894768077
120491,6176.792819872522,24357.33288321203,42771.22783063559
120497,78926.04650887095,224301.8483805028,420235.3278344365
120505,516398.48241827334,802104.3213008357,1924880.2028773753
120519,320579.3584443663,813081.3932024629,1642477.1115619931
120531,11324.139469378644,38942.54426911911,69694.52977399927
120533,27646.37578787039,133987.5665697706,229794.67850183515
120536,81898.09892975165,148112.3972913163,322478.67107496865
120543,8281.01533124414,68970.45218797184,106983.92977974119
120554,151444.57018132135,309232.0975532367,670657.7753961222
120559,45001.66582960176,117314.23001122136,225002.90237912937
120572,54877.14291201224,108937.84604677658,230080.86753022537
120589,688194.105709531,2028600.5644309314,3973782.6051139394
120594,47894.83499498869,110703.23667894847,219370.54146979726
120604,4125077.000823737,5881874.768551871,13825216.590496399
120605,3935356.5499479985,7157388.665087123,15525690.72303461
120622,511078.9976555785,431124.6000493323,1368038.9328595619
120625,9689.470845460912,21935.69943778982,44228.022458361724
120626,273581.3043221118,518126.51596218377,1208623.5224256413
120641,18499.043914736314,53917.87575476884,101749.7837041977
120650,62096.28178946365,213569.72919398945,389206.92386613257
120653,115364.50901445247,225612.76211368982,483088.04286456027
120677,11215.947014479572,42839.738981096605,76555.78497851019
120682,856190.329581329,743694.8596017831,2259086.4211058207
120688,29907.536273629597,89512.99010316233,168474.9638819571
120693,20691.22542634982,119533.49868672615,197067.69312279677
120694,97172.63970974881,191616.27630261972,399284.64542949287
120695,48822.15389547036,159036.5105115691,293716.5123476049
120700,104822.89609040217,175299.18343623498,380495.0549824524
120711,402739.5055119016,1325656.6951408416,2428084.1400755667
120729,9401.21496087133,37540.381997962795,66831.32232062574
120743,476475.8638956163,451330.3027469464,1334255.0899476046
120765,14360.652567946974,43618.15537159933,81608.45898332848
120766,56157.97641570163,183825.69598829834,328865.8309673909
120768,29456.81502231525,116769.88591856367,210422.0960491583
120792,28339.78621725597,106090.25070875515,190244.8803674428
120797,41101.46433091583,75914.03008570232,162955.1500921655
120804,100428.0880149833,163369.9459089519,374057.04298015137
120809,11288.896089106142,38917.07921259075,71080.0457630016
120831,14417.58369777078,56803.72809568443,100834.96751312044
120836,269094.37448379345,489257.47010418976,1062462.8737854906
120846,25730.339869628104,52890.52445764077,110291.55290906779
120855,57910.699443056845,112401.53793053947,234845.750348421
120859,202468.7274894278,272722.4003704954,666793.6161201051
120894,99285.28522167078,240029.43186908984,466248.9253526672
120910,62574.53554133475,207467.45848874783,386369.388345108
120923,50876.70639865878,114115.67401767315,226789.50220359437
120925,99961.01430277461,224398.1467682371,450803.31063309143
120928,24133.67822204774,63697.56339826902,121701.12208470746
120929,1716814.4595135113,6446686.749749257,11845063.158158176
120934,16718.36031794079,50600.65398744241,89820.98504944748
120947,750433.5776405917,974666.6123765846,2521685.3693608386
